title,year,imdbid,id,rating
La Peor de Mis Bodas 2,2019,8932338,9250,3
Top End Wedding,2019,7555072,9258,3
"hockey girls, The",2019,9486226,9263,3
Ip Man 4: The Finale,2019,2076298,9264,3
Babyteeth,2019,8399664,9273,3
Mercy Black,2019,8758086,9278,3
"Addams Family, The",2019,1620981,9279,3
"A Dark, Dark Man",2019,10867768,9302,1
K-12,2019,10521814,9306,3
Come to Daddy,2019,8816194,9309,1
"Legend of Hei (Luo Xiao Hei zhan ji), The",2019,10734928,9316,0
"Yes, God, Yes",2019,8949056,9325,3
"Kitchen, The",2019,5822564,9337,3
Wonder Park,2019,6428676,9344,3
A.M.I.,2019,8712750,9348,3
A New Christmas,2019,9201720,9361,1
Richard Jewell,2019,3513548,9399,3
My Hero Academia: Heroes Rising,2019,11107074,9409,3
Maria,2019,7594584,9414,3
47 Meters Down: Uncaged,2019,7329656,9427,3
Sound of Metal,2019,5363618,9448,1
"Assistant, The",2019,9000224,9460,3
"Peanut Butter Falcon, The",2019,4364194,9464,1
"Personal History of David Copperfield, The",2019,6439020,9477,3
Good Kisser,2019,9602378,9479,3
Fahim,2019,4693588,9494,1
"Final Level: Escaping Rancala, The",2019,11334312,9507,3
In the Shadow of the Moon,2019,8110640,9497,1
After the Wedding,2019,7985692,9502,3
Quebramar,2019,11621206,9512,3
Saga of Tanya the Evil - The Movie,2019,9507276,9573,3
Men in Black: International,2019,2283336,9592,3
How to Train Your Dragon: The Hidden World,2019,02386490,9624,3
Code 8,2019,6259380,9637,1
Papicha,2019,9522080,9660,3
Lucky Grandma,2019,10011336,9677,3
Pokemon: Mewtwo Strikes Back - Evolution,2019,8856470,9711,3
A Call to Spy,2019,7698468,9765,3
Stray,2019,6294226,9788,3
"Highwaymen, The",2019,1860242,9862,1
"Souvenir, The",2019,6920356,9875,3
Performaniax,2019,8892756,9970,3
Horrible Histories: The Movie - Rotten Romans,2019,7715070,9988,3
Angel Has Fallen,2019,6189022,10000,1
Les Parfums,2019,11748354,10003,3
Carmilla,2019,7280218,10007,3
Blood Machines,2019,6197070,10016,3
Katharine Hepburn,2019,15324860,10025,3
Decedants 3,2019,,10029,3
Kim Ji-young: Born 198,2019,11052808,10073,3
White Snake,2019,9288776,10080,3
"Cat and the Moon, The",2019,5360232,10096,1
Marighella,2019,7825208,10143,3
Bombshell,2019,6394270,10154,3
Judy,2019,7549996,10207,3
Sister Aimee,2019,8456696,10218,3
Robowoman,2019,8375936,10236,3
"Best of Enemies, The",2019,4807408,10240,3
Once Were Brothers: Robbie Robertson and the Band,2019,10334456,10244,0
Saint Maud,2019,7557108,10260,3
Batman: Hush,2019,8752440,10296,3
Promare,2019,9116358,10320,3
Aspromonte: Land of the Forgotten,2019,9146058,10321,1
Lunana: A Yak in the Classroom,2019,10189300,10322,1
Reign of the Supermen,2019,7167686,10393,1
Deliciosa Fruta Seca,2019,7201830,10411,3
Let It Snow,2019,1950235,10416,1
"Good Liar, The",2019,5563334,10424,3
"Haunting of Sharon Tate, The",2019,7976208,10452,3
Invader Zim: Enter the Florpus,2019,6739094,10460,0
Ghost Tropic,2019,10244760,10472,3
6 Underground,2019,8106534,10649,3
&amp;#24179;&amp;#23433;  or HEIAN,2019,11106266,10628,3
"Legend of 5 Mile Cave, The",2019,9021234,10757,1
Noelle,2019,5097410,10677,3
Ek Ladki Ko Dekha Toh Aisa Laga,2019,8108164,10708,3
A tale of three sisters (K&amp;#305;z karde&amp;#351;ler),2019,9418878,10710,3
Soul,2020,2948372,9508,3
"Marijuana Conspiracy , The",2020,8461042,8859,3
Like a Boss,2020,7545266,8964,3
Honey Boy,2020,8151874,8965,0
"Rhythm Section, The",2020,7134096,8994,2
"Turning, The",2020,7510346,9003,3
Birds of Prey,2020,7713068,9008,3
Platzspitzbaby,2020,9737798,9009,3
Horse Girl,2020,11388406,9013,3
Sonic the Hedgehog,2020,3794354,9014,3
Minari,2020,10633456,9017,3
Living Aims,2020,10752062,9021,2
"Veil, The",2020,11895476,9031,3
Onward,2020,7146812,9034,3
All the Bright Places,2020,3907584,9036,3
Lost Girls,2020,3111426,9037,3
Zombies 2,2020,9766166,9039,3
"Invisible Man, The",2020,1051906,9045,3
Emma.,2020,9214832,9058,3
Bad Boys For Life,2020,1502397,9071,2
Blow the Man Down,2020,8299768,9079,3
Stargirl,2020,4858674,9085,3
Trolls World Tour,2020,6587640,9087,3
My Spy,2020,8242084,9096,3
Extraction,2020,8936646,9118,3
"Half of It, The",2020,9683478,9126,3
"Methodists, The",2020,12261880,9135,3
18 Presents,2020,10816484,9136,3
Scoob,2020,3152592,9138,3
Shirley,2020,8430598,9164,3
"last days of american crime, The",2020,1552211,9165,0
"High Note, The",2020,9308382,9172,3
"Hunt, The",2020,8244784,9179,3
Never Rarely Sometimes Always,2020,7772582,9195,3
Palm Springs,2020,9484998,9197,3
"Old Guard, The",2020,7556122,9199,3
Greyhound,2020,6048922,9200,0
Tout simplement noir,2020,10426916,9201,1
Artemis Fowl,2020,3089630,9208,3
Legacy of Lies,2020,6834916,9224,3
Hamilton,2020,8503618,9225,3
Underwater,2020,5774060,9233,3
Work It,2020,10276470,9234,3
Tenet,2020,6723592,9252,1
Bill &amp; Ted Face the Music,2020,1086064,9255,3
Mulan,2020,4566758,9265,3
Wolfwalkers,2020,5198068,9367,3
Phineas and Ferb the Movie: Candace Against the Universe,2020,1817232,9271,3
Sputnik,2020,11905962,9281,0
Enola Holmes,2020,7846844,9283,3
"New Mutants, The",2020,4682266,9284,3
"King of Staten Island, The",2020,9686708,9285,3
Unhinged,2020,10059518,9921,3
Eurovision Song Contest: The Story of Fire Saga,2020,8580274,9295,3
Druk,2020,10288566,9305,1
Summerland,2020,6841122,9310,1
"Trial of the Chicago 7, The",2020,1070874,9313,1
Bad Hair,2020,4798836,9317,3
Scare Me,2020,10126434,9318,1
Over the Moon,2020,7488208,9320,3
"Stunt Double, The",2020,12841698,9335,1
"Call, The",2020,10530176,9362,3
Freaky,2020,10919380,9341,3
Jiu Jitsu,2020,9624766,9342,1
Ludo,2020,7212754,9345,3
"Witches, The",2020,0805647,9347,2
Santana,2020,11769162,9353,1
Godmothered,2020,11681250,9354,3
Mariah Carey&#39;s Magical Christmas Special,2020,13017992,9355,3
Fantasy Island,2020,0983946,9358,3
Host,2020,12749596,9360,3
Relic,2020,9072352,9391,3
"Prom, The",2020,10161886,9393,3
Happiest Season,2020,8522006,9395,3
Gretel &amp; Hansel,2020,9086228,9397,3
"Croods: A New Age, The",2020,2850386,9402,3
"Midnight Sky, The",2020,10539608,9403,3
Wonder Woman 1984,2020,7126948,9405,3
Borat Subsequent Moviefilm,2020,13143964,9413,3
Superintelligence,2020,7178640,9421,3
Herself,2020,9902160,9452,3
News of the World,2020,6878306,9449,3
Run Hide Fight,2020,11456054,9444,3
Pieces of a Woman,2020,11161474,9438,3
I&#39;m Your Woman,2020,10243992,9437,3
Unpregnant,2020,10556022,9456,3
Cadaver,2020,11284280,9458,3
Train to Busan Presents: Peninsula,2020,8850222,9461,3
Mank,2020,10618286,9467,1
Breach,2020,9820556,9470,1
Run,2020,8633478,9474,3
Ma Rainey&#39;s Black Bottom,2020,10514222,9475,3
Nomadland,2020,9770150,9482,3
Promising Young Woman,2020,9620292,9483,3
Ammonite,2020,7983894,9490,3
I Care a Lot,2020,9893250,9491,3
"Lost Husband, The",2020,4257940,9492,3
Infamous,2020,7703924,9493,3
Monster Hunter,2020,6475714,9496,3
Penguin Bloom,2020,6317656,9499,3
Deep Blue Sea 3,2020,11946300,9543,1
"Courier, The",2020,8368512,9606,3
Malmkrog,2020,10213380,9608,3
Slaxx,2020,9741310,9640,3
How to Be a Good Wife,2020,10441958,9658,3
Love and Monsters,2020,2222042,9661,2
From Stress to Happiness,2020,13079086,9669,1
Misbehaviour,2020,9148706,9716,3
Summer of 85,2020,10457128,9717,1
"Retreat, The",2020,12198524,9786,0
Breath,2020,11771622,9789,0
Shadow in the Cloud,2020,9691136,9835,0
Holidate,2020,9866072,9839,3
My Salinger Year,2020,2222052,9893,3
Friend of the World,2020,6074542,10040,3
one night in san diego,2020,9765226,10038,2
One Night in Miami...,2020,10612922,9925,2
Normal People,2020,9059760,9915,3
A Quiet Place Part II,2020,8332922,9918,3
To All the Boys: P.S. I Still Love You,2020,9354842,9972,3
Mainstream,2020,9224288,9987,3
"Evil Next Door, The",2020,11320192,10005,3
Motherland: Fort Salem,2020,9900092,10010,3
An American Pickle,2020,9059704,10028,1
You Will Never Be Back,2020,13266132,10063,3
Iskioma,2020,13152234,10064,0
Jiang Ziya: Legend of Deification,2020,11177804,10066,2
Geenland,2020,7737786,10070,3
"Craft: Legacy, The",2020,4685762,10072,3
"world to come, The",2020,9738716,10127,3
I&#39;m Thinking of Ending Things,2020,7939766,10140,0
Dolittle,2020,6673612,10176,3
Save Yourselves!,2020,7873348,10182,3
Demon Slayer: Mugen Train,2020,11032374,10194,0
Silver Skates,2020,10525672,10211,2
"Woman Who Ran, The",2020,11697690,10212,3
Antebellum,2020,10065694,10215,3
French Exit,2020,10279362,10232,3
Golden Arm,2020,9572534,10267,3
Ava,2020,8784956,10269,2
June Again,2020,9729768,10276,1
We Can Be Heroes,2020,10600398,10293,3
Justice League Dark: Apokolips War,2020,11079148,10294,3
Tove,2020,11007444,10324,3
"Happy Halloween, Scooby-Doo!",2020,12838958,10330,3
His House,2020,8508734,10388,3
"Banker, The",2020,6285944,10642,1
Boss Level,2020,7638348,10407,2
Swimming for Gold,2020,10782876,10418,1
Spree,2020,11394332,10425,3
Kajillionaire,2020,8143990,10437,3
After Love,2020,10692788,10455,3
"Island of Lies, The",2020,9843470,10483,3
Emily in Paris,2020,8962124,10560,2
Limbo,2020,9138170,10740,0
Four Good Days,2020,10344522,10758,3
"Tomorrow War, The",2021,9777666,9962,2
Finding &#39;Ohana,2021,10332588,9473,3
"Dry, The",2021,5144174,9498,3
High Ground,2021,9286908,9500,2
Raya and the Last Dragon,2021,5109280,9504,3
Sweetheart,2021,10919362,9505,3
Judas and The Black Messiah,2021,9784798,9513,2
Coming 2 America,2021,6802400,9519,3
Moxie,2021,6432466,9526,3
Cherry,2021,9130508,9571,0
Sentinelle,2021,11734264,9574,3
Zack Snyder&#39;s Justice League,2021,12361974,9575,3
"United States vs. Billie Holiday, The",2021,8521718,9599,3
Willy&#39;s Wonderland,2021,8114980,9604,3
"Mauritanian, The",2021,4761112,9612,3
Nobody,2021,7888964,9633,1
Thunder Force,2021,10121392,9635,3
Cousins,2021,10483044,9647,3
Ajeeb Daastaans,2021,14091818,9667,3
Stowaway,2021,9203694,9670,3
Mortal Kombat,2021,0293429,9682,2
Barb and Star Go to Vista Del Mar,2021,3797512,9713,3
"Mitchells vs the Machines, The",2021,7979580,9799,3
Us Again,2021,14062858,9801,0
Radhe,2021,10888594,9817,0
Oxygen,2021,6341832,9827,3
Without Remorse,2021,0499097,9830,1
Black Widow,2021,3480822,9953,3
Inside,2021,14544192,9954,0
Cruella,2021,3228774,9861,3
"Kissing Booth 3, The",2021,12783454,10050,3
Malignant,2021,3811906,10048,3
"Eyes of Tammy Faye, The",2021,9115530,10047,3
Spiral: From the Book of Saw,2021,10342730,9882,3
Afterlife of the Party,2021,11742798,10046,3
Escape Room: Tournament of Champions,2021,9844522,10043,3
In the Heights,2021,1321510,9889,3
Shang-Chi and the legend of the ten rings,2021,9376612,10037,3
Cinderella,2021,10155932,10036,3
America: The Motion Picture,2021,6733874,9924,3
Fatherhood,2021,4733624,9913,3
"Conjuring: The Devil Made Me Do It, The",2021,7069210,9914,1
F9 - The Fast Saga,2021,5433138,9917,3
Fear Street: Part One - 1994,2021,6566576,9963,3
Luca,2021,12801262,9964,1
Fear Street: Part Two - 1978,2021,9701940,9965,3
Plan B,2021,13172796,9967,3
To All the Boys: Always and Forever,2021,10676012,9971,3
Space Jam: A New Legacy,2021,3554046,9973,3
Sweet Girl,2021,10731768,10033,3
Old,2021,10954652,9983,3
"Hitman&#39;s Wife&#39;s Bodyguard, The",2021,8385148,9984,0
Jungle Cruise,2021,0870154,9996,3
Gunpowder Milkshake,2021,8368408,9997,3
Pig,2021,11003218,9998,0
Secret Agent Dingledorf and His Trusty Dog Splat,2021,10355058,9999,1
Those Who Wish Me Dead,2021,3215824,10002,1
"Suicide Squad, The",2021,6334354,10004,3
Fear Street: Part Three - 1666,2021,9701942,10006,3
Titane,2021,10944760,10008,2
"Marksman, The",2021,6902332,10009,2
Free Guy,2021,6264654,10012,1
Drive My Car,2021,14039582,10014,3
"Green Knight, The",2021,9243804,10015,1
Good on Paper,2021,8231668,10017,3
Reminiscence,2021,3272066,10018,2
Madame Claude,2021,10307724,10019,3
Army of the Dead,2021,0993840,10113,3
"Influencer, The",2021,10868922,10023,3
No Sudden Move,2021,11525644,10026,3
"Little Things, The",2021,10016180,10027,3
"La Luna, Tomasico y mi abuela",2021,14156262,10051,0
Dune,2021,1160419,10052,3
#Nofilter,2021,14843560,10065,0
CODA,2021,10366460,10076,3
No Time To Die,2021,2382320,10075,2
"Many Saints of Newark, The",2021,8110232,10074,2
"Guilty, The",2021,9421570,10079,1
Spider-Man: No Way Home,2021,10872600,10166,3
Till Death,2021,11804152,10083,0
"Last Duel, The",2021,4244994,10085,3
"Harder They Fall, The",2021,10696784,10123,3
Passing,2021,8893974,10121,3
Venom Let there be Carnage,2021,7097896,10092,2
Night Teeth,2021,10763820,10114,2
Borga,2021,5492808,10120,3
Eternals,2021,9032400,10118,3
Respect,2021,2452150,10106,3
Last Night in Soho,2021,9639470,10116,3
"French Dispatch, The",2021,8847712,10115,3
"Lost Daughter, The",2021,9100054,10129,3
Eye of the Beholder,2021,15526040,10132,3
Red Notice,2021,7991608,10164,1
Petite Maman,2021,13204490,10144,3
Memoria,2021,8399288,10337,3
There&#39;s Someone Inside Your House,2021,8150814,10147,3
"Retreat, The",2021,11392272,10149,3
Encanto,2021,2953050,10151,3
Love Hard,2021,10752004,10152,2
West Side Story,2021,3581652,10157,3
Every Time a Bell Rings,2021,15943414,10158,3
Single All The Way,2021,14315756,10161,3
"Matrix Resurrections, The",2021,10838180,10167,3
Don&#146;t Look Up,2021,11286314,10168,3
Kate,2021,7737528,10172,2
A Classic Horror Story,2021,12877640,10177,3
"Tender Bar, The",2021,3108894,10184,1
Licorice Pizza,2021,11271038,10185,3
Nightmare Alley,2021,7740496,10186,1
13 Minutes,2021,9274670,10196,3
tick...tick..BOOM!,2021,8721424,10190,3
The Worst Person in the World,2021,10370710,10193,3
Being The Ricardos,2021,4995540,10199,3
Boiling Point,2021,11127680,10200,3
"Power of the Dog, The",2021,10293406,10202,0
Mass,2021,11389748,10206,3
Belfast,2021,12789558,10213,1
"King&#39;s Man, The",2021,6856242,10216,1
the fallout,2021,11847410,10220,3
Dear Evan Hansen,2021,9357050,10224,1
Sing 2,2021,6467266,10230,1
Wrong Turn,2021,,10231,3
After We Fell,2021,13069986,10233,1
Parallel Mothers,2021,12618926,10248,3
Ron&#39;s Gone Wrong,2021,7504818,10256,3
Godzilla Vs Kong,2021,5034838,10259,3
Flashback,2021,14371426,10261,3
Spencer,2021,12536294,10271,3
Hiraeth,2021,4552196,10285,3
Great Freedom,2021,14775784,10307,0
Dark Web: Cicada 3301,2021,8110246,10309,3
Seal Team,2021,8456190,10319,3
G&ucirc;zen to s&ocirc;z&ocirc; [Wheel of Fortune and Fantasy],2021,14034966,10355,3
"Card Counter, The",2021,11196036,10360,1
Ghostbusters: Afterlife,2021,4513678,10361,3
Lamb,2021,9812474,10364,1
Benedetta,2021,6823148,10367,3
"Batman: The Long Halloween, Part One",2021,14324650,10373,3
"Batman: The Long Halloween, Part Two",2021,14402926,10377,1
Injustice,2021,5012504,10380,1
Back to the Outback,2021,13575806,10385,3
Queen Bees,2021,8338076,10396,3
Jolt,2021,10228134,10399,3
Black Box,2021,10341034,10431,1
Army of Thieves,2021,13024674,10440,3
Bull,2021,13266998,10454,1
King Richard,2021,9620288,10458,3
House of Gucci,2021,11214590,10459,2
Pushpa: The Rise - Part 1,2021,9389998,10463,2
Official Competition,2021,11700260,10465,1
Around the World in 80 Days,2021,9174578,10471,3
Belle,2021,13651628,10473,3
"Souvenir: Part II, The",2021,6992978,10509,3
"Paris, 13th District (Les Olympiades, Paris 13e)",2021,12708658,10511,3
"Young Lovers, The",2021,13462472,10514,3
"Hating Game, The",2021,8718158,10520,3
France,2021,9714030,10537,3
Bem Bom,2021,11621960,10566,3
Yes Day,2021,8521876,10579,3
Everything Will Change,2021,13086274,10590,0
Hear Me Out,2021,14371818,10604,3
Jujutsu Kaisen 0,2021,14331144,10618,1
My Little Pony: A New Generation,2021,10101702,10619,3
"innocents , The",2021,4028464,10624,1
Ride or Die,2021,14164234,10653,1
On the Count of Three,2021,11160650,10655,1
Inmersi&oacute;n,2021,13845792,10660,1
Cyrano,2021,12889404,10682,2
7 Women and a Murder,2021,15206378,10688,3
"Sex Lives of College Girls, The",2021,11212276,10725,3
Bros,2022,9731598,10643,3
"355, The",2022,8356942,10195,3
"Royal Treatment, The",2022,13989030,10214,3
Scream,2022,11245972,10221,3
Uncharted,2022,1464335,10226,2
Catwoman: Hunted,2022,15248702,10237,3
"Batman , The",2022,1877830,10241,3
No Exit,2022,7550014,10242,3
Umma,2022,13235822,10243,3
Ambulance,2022,4998632,10303,2
Turning Red,2022,8097030,10251,3
Everything Everywhere All at Once,2022,6710474,10304,3
Texas Chainsaw Massacre,2022,11755740,10257,3
"Weekend Away, The",2022,14817272,10262,3
"Adam Project, The",2022,2463208,10263,1
Fresh,2022,13403046,10273,3
"Lost City, The",2022,13320622,10299,3
"Bubble, The",2022,13610562,10278,3
Sonic the Hedgehog 2,2022,12412888,10279,3
"Bad Guys, The",2022,8115900,10280,3
"In Between , The",2022,8851148,10290,1
Morbius,2022,5108870,10292,1
Death on the Nile,2022,7657566,10297,3
Allra s&iacute;&eth;asta vei&eth;ifer&eth;in,2022,15387742,10308,1
Doctor Strange in the Multiverse of Madness,2022,9419884,10314,3
"Northman, The",2022,11138512,10317,1
Senior Year,2022,5315212,10323,3
Men,2022,13841850,10325,3
Fantastic Beasts: The Secrets of Dumbledore,2022,4123432,10327,1
Top Gun: Maverick,2022,1745960,10333,3
Kimi,2022,14128670,10339,2
Strange World,2022,10298840,10750,3
Jurassic World Dominion,2022,8041270,10357,3
Spiderhead,2022,9783600,10365,1
"Good luck to you, Leo Grande",2022,13352968,10366,3
Metal Lords,2022,12141112,10368,1
X,2022,13560574,10369,3
Incroyable mais vrai,2022,13145534,10370,1
Lightyear,2022,10298810,10371,2
Chip &#39;n Dale: Rescue Rangers,2022,3513500,10372,3
Beavis and Butt-Head do the Universe,2022,14145426,10384,0
Love and Gelato,2022,15521050,10382,3
Elvis,2022,3704428,10386,1
Teen Titans Go! &amp; DC Super Hero Girls: Mayhem in the Multiverse,2022,18250460,10387,3
Thor: Love and Thunder,2022,10648342,10395,3
"House, The",2022,11703050,10397,3
Emily the Criminal,2022,15255876,10447,3
Badhaai Do,2022,11934846,10400,3
Minions: the rise of gru,2022,5113044,10408,1
Mrs Harris Goes to Paris,2022,5151570,10410,3
"Bob&#146;s Burgers Movie, The",2022,7466442,10413,3
"Gray Man, The",2022,1649418,10414,2
Emergency,2022,13650600,10421,3
Save the Cinema,2022,12048234,10426,3
Paper Girls,2022,10623646,10427,3
Blasted,2022,14866710,10428,3
Bullet Train,2022,12593682,10429,1
La nuit du 12,2022,16953666,10432,3
Prey,2022,11866324,10433,3
"Sea Beast, The",2022,9288046,10435,3
All the old knives,2022,3706352,10436,3
Nope,2022,10954984,10439,1
Thirteen Lives,2022,12262116,10441,0
Dragon Ball Super: Super Hero,2022,14614892,10443,3
Mad God,2022,15090124,10444,0
Bodies Bodies Bodies,2022,8110652,10445,3
Gangubai Kathiawadi,2022,10083340,10448,3
Not Okay,2022,14814040,10451,3
Blackbird,2022,8246646,10461,1
Look Both Ways,2022,14298328,10464,3
Dark Glasses,2022,10935560,10484,3
Do Revenge,2022,13327038,10487,3
Don&#39;t Worry Darling,2022,10731256,10495,3
Darlings,2022,14152140,10500,3
Pinocchio,2022,4593060,10501,1
Hocus Pocus 2,2022,11909878,10502,3
Triangle of Sadness,2022,7322224,10508,3
"Quiet Girl (An Cail&iacute;n Ci&uacute;in), The",2022,15109082,10510,3
"Novelist&#39;s Film (So-seol-ga-ui Yeong-hwa), The",2022,17146978,10512,3
Flux Gourmet,2022,15010292,10513,3
"Menu, The",2022,9764362,10515,3
Pearl,2022,18925334,10516,3
Blonde,2022,1655389,10517,2
"Invitation, The",2022,12873562,10518,3
Samartian,2022,5500218,10525,1
Smile,2022,15474916,10532,3
As bestas,2022,15006566,10534,3
Athena,2022,15445056,10535,2
Tout le monde aime Jeanne,2022,14913250,10536,3
Purple Heart,2022,4614584,10651,3
Spirited,2022,10999120,10646,3
Clerks III,2022,11128440,10549,1
Barbarian,2022,15791034,10551,3
Deep Woods,2022,10373934,10554,1
Wendell &amp; Wild,2022,5181830,10641,3
"Woman King, The",2022,8093700,10561,3
Final Cut,2022,14317880,10563,3
Halloween Kills,2022,10665338,10564,3
Remains of the Wind,2022,14145004,10567,2
A Fada do Lar,2022,10541410,10568,3
Catherine Called Birdy,2022,11727866,10577,3
